Category,Representative,Period,Local_Production (%),Import_Dependence (%)
Полимерные материалы,Полиуретановая пена,2021-Q1,53.95860436307065,46.04139563692935
Полимерные материалы,Полиуретановая пена,2021-Q2,54.95687954486526,45.04312045513474
Полимерные материалы,Полиуретановая пена,2021-Q3,55.95515472665987,44.04484527334013
Полимерные материалы,Полиуретановая пена,2021-Q4,56.95342990845448,43.04657009154552
Полимерные материалы,Полиуретановая пена,2022-Q1,57.95170509024909,42.04829490975091
Полимерные материалы,Полиуретановая пена,2022-Q2,58.9499802720437,41.0500197279563
Полимерные материалы,Полиуретановая пена,2022-Q3,59.948255453838314,40.051744546161686
Полимерные материалы,Полиуретановая пена,2022-Q4,60.946530635632925,39.053469364367075
Полимерные материалы,Полиуретановая пена,2023-Q1,61.944805817427536,38.055194182572464
Полимерные материалы,Полиуретановая пена,2023-Q2,62.94308099922215,37.05691900077785
Полимерные материалы,Полиуретановая пена,2023-Q3,63.94135618101676,36.05864381898324
Полимерные материалы,Полиуретановая пена,2023-Q4,64.93963136281137,35.06036863718863
Стекло,Оконное стекло,2015-Q1,24.0,76.0
Стекло,Оконное стекло,2015-Q2,25.573240317830567,74.42675968216943
Стекло,Оконное стекло,2015-Q3,27.14648063566115,72.85351936433885
Стекло,Оконное стекло,2015-Q4,28.719720953491716,71.28027904650828
Стекло,Оконное стекло,2016-Q1,30.292961271322284,69.70703872867772
Стекло,Оконное стекло,2016-Q2,31.866201589152865,68.13379841084713
Стекло,Оконное стекло,2016-Q3,33.43944190698343,66.56055809301657
Стекло,Оконное стекло,2016-Q4,35.012682224814,64.987317775186
Стекло,Оконное стекло,2017-Q1,36.58592254264458,63.41407745735542
Стекло,Оконное стекло,2017-Q2,38.15916286047515,61.84083713952485
Стекло,Оконное стекло,2017-Q3,39.732403178305724,60.267596821694276
Стекло,Оконное стекло,2017-Q4,41.3056434961363,58.6943565038637
Стекло,Оконное стекло,2018-Q1,42.878883813966866,57.121116186033134
Стекло,Оконное стекло,2018-Q2,44.45212413179744,55.54787586820256
Стекло,Оконное стекло,2018-Q3,46.025364449628015,53.974635550371985
Стекло,Оконное стекло,2018-Q4,47.59860476745858,52.40139523254142
Стекло,Оконное стекло,2019-Q1,49.171845085289156,50.828154914710844
Стекло,Оконное стекло,2019-Q2,50.74508540311973,49.25491459688027
Стекло,Оконное стекло,2019-Q3,52.3183257209503,47.6816742790497
Стекло,Оконное стекло,2019-Q4,53.89156603878087,46.10843396121913
Стекло,Оконное стекло,2020-Q1,55.46480635661145,44.53519364338855
Стекло,Оконное стекло,2020-Q2,57.038046674442015,42.961953325557985
Стекло,Оконное стекло,2020-Q3,58.61128699227259,41.38871300772741
Стекло,Оконное стекло,2020-Q4,60.184527310103164,39.815472689896836
Стекло,Оконное стекло,2021-Q1,61.75776762793373,38.24223237206627
Стекло,Оконное стекло,2021-Q2,63.331007945764306,36.668992054235694
Стекло,Оконное стекло,2021-Q3,64.90424826359488,35.09575173640512
Стекло,Оконное стекло,2021-Q4,66.47748858142546,33.522511418574545
Стекло,Оконное стекло,2022-Q1,68.05072889925603,31.949271100743978
Стекло,Оконное стекло,2022-Q2,69.6239692170866,30.376030782913404
Стекло,Оконное стекло,2022-Q3,71.19720953491716,28.80279046508283
Стекло,Оконное стекло,2022-Q4,72.77044985274773,27.22955014725226
Стекло,Оконное стекло,2023-Q1,74.34369017057831,25.656309829421687
Стекло,Оконное стекло,2023-Q2,75.9169304884089,24.083069511591113
Стекло,Оконное стекло,2023-Q3,77.49017080623946,22.509829193760545
Стекло,Оконное стекло,2023-Q4,79.06341112407003,20.93658887592997
Стекло,Закаленное стекло,2015-Q1,34.0,66.0
Стекло,Закаленное стекло,2015-Q2,35.35803863299476,64.64196136700524
Стекло,Закаленное стекло,2015-Q3,36.71607726598951,63.28392273401049
Стекло,Закаленное стекло,2015-Q4,38.07411589898427,61.92588410101573
Стекло,Закаленное стекло,2016-Q1,39.43215453197902,60.56784546802098
Стекло,Закаленное стекло,2016-Q2,40.79019316497378,59.20980683502622
Стекло,Закаленное стекло,2016-Q3,42.148231797968535,57.851768202031465
Стекло,Закаленное стекло,2016-Q4,43.5062704309633,56.4937295690367
Стекло,Закаленное стекло,2017-Q1,44.864309063958046,55.135690936041954
Стекло,Закаленное стекло,2017-Q2,46.22234769695281,53.77765230304719
Стекло,Закаленное стекло,2017-Q3,47.58038632994756,52.41961367005244
Стекло,Закаленное стекло,2017-Q4,48.93842496294232,51.06157503705768
Стекло,Закаленное стекло,2018-Q1,50.29646359593708,49.70353640406292
Стекло,Закаленное стекло,2018-Q2,51.65450222893183,48.34549777106817
Стекло,Закаленное стекло,2018-Q3,53.01254086192659,46.98745913807341
Стекло,Закаленное стекло,2018-Q4,54.370579494921344,45.629420505078656
Стекло,Закаленное стекло,2019-Q1,55.7286181279161,44.2713818720839
Стекло,Закаленное стекло,2019-Q2,57.086656760910856,42.913343239089144
Стекло,Закаленное стекло,2019-Q3,58.44469539390561,41.55530460609439
Стекло,Закаленное стекло,2019-Q4,59.80273402690037,40.19726597309963
Стекло,Закаленное стекло,2020-Q1,61.16077265989512,38.83922734010488
Стекло,Закаленное стекло,2020-Q2,62.51881129288988,37.48118870711012
Стекло,Закаленное стекло,2020-Q3,63.87684992588464,36.12315007411536
Стекло,Закаленное стекло,2020-Q4,65.23488855887939,34.76511144112061
Стекло,Закаленное стекло,2021-Q1,66.59292719187415,33.40707280812585
Стекло,Закаленное стекло,2021-Q2,67.95096582486892,32.04903417513109
Стекло,Закаленное стекло,2021-Q3,69.30900445786367,30.690995542136335
Стекло,Закаленное стекло,2021-Q4,70.66704309085841,29.33295690914158
Стекло,Закаленное стекло,2022-Q1,72.02508172385318,27.974918276146823
Стекло,Закаленное стекло,2022-Q2,73.38312035684794,26.616879643152068
Стекло,Закаленное стекло,2022-Q3,74.74115898984269,25.25884101015731
Стекло,Закаленное стекло,2022-Q4,76.09919762283744,23.900802377162556
Стекло,Закаленное стекло,2023-Q1,77.4572362558322,22.5427637441678
Стекло,Закаленное стекло,2023-Q2,78.81527488882696,21.184725111173044
Стекло,Закаленное стекло,2023-Q3,80.17331352182171,19.82668647817829
Стекло,Закаленное стекло,2023-Q4,81.53135215481646,18.468647845183533
Стекло,Ламинированное стекло,2015-Q1,22.0,78.0
Стекло,Ламинированное стекло,2015-Q2,22.845447233315838,77.15455276668416
Стекло,Ламинированное стекло,2015-Q3,23.690894466631676,76.30910553336832
Стекло,Ламинированное стекло,2015-Q4,24.536341699947528,75.46365830005247
Стекло,Ламинированное стекло,2016-Q1,25.381788933263365,74.61821106673663
Стекло,Ламинированное стекло,2016-Q2,26.227236166579203,73.7727638334208
Стекло,Ламинированное стекло,2016-Q3,27.07268339989504,72.92731660010496
Стекло,Ламинированное стекло,2016-Q4,27.918130633210893,72.0818693667891
Стекло,Ламинированное стекло,2017-Q1,28.76357786652673,71.23642213347327
Стекло,Ламинированное стекло,2017-Q2,29.60902509984257,70.39097490015743
Стекло,Ламинированное стекло,2017-Q3,30.454472333158407,69.5455276668416
Стекло,Ламинированное стекло,2017-Q4,31.299919566474244,68.70008043352576
Стекло,Ламинированное стекло,2018-Q1,32.1453667997901,67.8546332002099
Стекло,Ламинированное стекло,2018-Q2,32.990814033105934,67.00918596689407
Стекло,Ламинированное стекло,2018-Q3,33.83626126642177,66.16373873357823
Стекло,Ламинированное стекло,2018-Q4,34.68170849973761,65.31829150026239
Стекло,Ламинированное стекло,2019-Q1,35.52715573305346,64.47284426694654
Стекло,Ламинированное стекло,2019-Q2,36.3726029663693,63.6273970336307
Стекло,Ламинированное стекло,2019-Q3,37.21805019968514,62.78194980031486
Стекло,Ламинированное стекло,2019-Q4,38.063497433000975,61.936502566999025
Стекло,Ламинированное стекло,2020-Q1,38.90894466631682,61.09105533368318
Стекло,Ламинированное стекло,2020-Q2,39.75439189963266,60.24560810036734
Стекло,Ламинированное стекло,2020-Q3,40.5998391329485,59.4001608670515
Стекло,Ламинированное стекло,2020-Q4,41.44528636626434,58.55471363373566
Стекло,Ламинированное стекло,2021-Q1,42.29073359958018,57.70926640041982
Стекло,Ламинированное стекло,2021-Q2,43.136180832896024,56.863819167103976
Стекло,Ламинированное стекло,2021-Q3,43.98162806621187,56.01837193378813
Стекло,Ламинированное стекло,2021-Q4,44.827075299527706,55.172924700472294
Стекло,Ламинированное стекло,2022-Q1,45.672522532843544,54.327477467156456
Стекло,Ламинированное стекло,2022-Q2,46.51796976615938,53.48203023384062
Стекло,Ламинированное стекло,2022-Q3,47.36341699947523,52.63658300052477
Стекло,Ламинированное стекло,2022-Q4,48.20886423279107,51.79113576720893
Стекло,Ламинированное стекло,2023-Q1,49.05431146610691,50.94568853389309
Стекло,Ламинированное стекло,2023-Q2,49.89975869942275,50.10024130057725
Стекло,Ламинированное стекло,2023-Q3,50.74520593273859,49.25479406726141
Стекло,Ламинированное стекло,2023-Q4,51.59065316605444,48.40934683394556
Стекло,Стеклопакеты,2015-Q1,33.0,67.0
Стекло,Стеклопакеты,2015-Q2,34.63660255537964,65.36339744462036
Стекло,Стеклопакеты,2015-Q3,36.273205110759264,63.726794889240736
Стекло,Стеклопакеты,2015-Q4,37.909807666138896,62.090192333861104
Стекло,Стеклопакеты,2016-Q1,39.54641022151853,60.45358977848147
Стекло,Стеклопакеты,2016-Q2,41.18301277689816,58.81698722310184
Стекло,Стеклопакеты,2016-Q3,42.81961533227779,57.18038466772221
Стекло,Стеклопакеты,2016-Q4,44.45621788765743,55.54378211234257
Стекло,Стеклопакеты,2017-Q1,46.092820443037056,53.907179556962944
Стекло,Стеклопакеты,2017-Q2,47.729422998416695,52.270577001583305
Стекло,Стеклопакеты,2017-Q3,49.36602555379632,50.63397444620368
Стекло,Стеклопакеты,2017-Q4,51.00262810917596,48.99737189082404
Стекло,Стеклопакеты,2018-Q1,52.63923066455559,47.36076933544441
Стекло,Стеклопакеты,2018-Q2,54.27583321993522,45.72416678006478
Стекло,Стеклопакеты,2018-Q3,55.912435775314854,44.087564224685146
Стекло,Стеклопакеты,2018-Q4,57.549038330694486,42.450961669305514
Стекло,Стеклопакеты,2019-Q1,59.18564088607412,40.81435911392588
Стекло,Стеклопакеты,2019-Q2,60.82224344145375,39.17775655854625
Стекло,Стеклопакеты,2019-Q3,62.45884599683338,37.54115400316662
Стекло,Стеклопакеты,2019-Q4,64.09544855221301,35.904551447786986
Стекло,Стеклопакеты,2020-Q1,65.73205110759264,34.267948892407354
Стекло,Стеклопакеты,2020-Q2,67.36865366297228,32.63134633702772
Стекло,Стеклопакеты,2020-Q3,69.00525621835192,30.99474378164809
Стекло,Стеклопакеты,2020-Q4,70.64185877373154,29.358141226268458
Стекло,Стеклопакеты,2021-Q1,72.27846132911118,27.72153867088882
Стекло,Стеклопакеты,2021-Q2,73.91506388449082,26.084936115509187
Стекло,Стеклопакеты,2021-Q3,75.55166643987044,24.448333560129555
Стекло,Стеклопакеты,2021-Q4,77.18826899525007,22.811731004749923
Стекло,Стеклопакеты,2022-Q1,78.82487155062971,21.17512844937029
Стекло,Стеклопакеты,2022-Q2,80.46147410600935,19.53852589399066
Стекло,Стеклопакеты,2022-Q3,82.09807666138897,17.901923338611027
Стекло,Стеклопакеты,2022-Q4,83.7346792167686,16.265320783231395
Стекло,Стеклопакеты,2023-Q1,85.37128177214824,14.628718227851763
Стекло,Стеклопакеты,2023-Q2,87.00788432752788,12.992115672472131
Стекло,Стеклопакеты,2023-Q3,88.6444868829075,11.3555131170925
Стекло,Стеклопакеты,2023-Q4,90.28108943828713,9.718910561712867
Отделочные материалы,Керамическая плитка,2015-Q1,31.0,69.0
Отделочные материалы,Керамическая плитка,2015-Q2,32.456391479612975,67.54360852038702
Отделочные материалы,Керамическая плитка,2015-Q3,33.912782959225936,66.08721704077406
Отделочные материалы,Керамическая плитка,2015-Q4,35.36917443883891,64.63082556116109
Отделочные материалы,Керамическая плитка,2016-Q1,36.82556591845188,63.17443408154812
Отделочные материалы,Керамическая плитка,2016-Q2,38.28195739806485,61.71804260193515
Отделочные материалы,Керамическая плитка,2016-Q3,39.738348877677815,60.261651122322185
Отделочные материалы,Керамическая плитка,2016-Q4,41.19474035729078,58.80525964270922
Отделочные материалы,Керамическая плитка,2017-Q1,42.65113183690376,57.34886816309624
Отделочные материалы,Керамическая плитка,2017-Q2,44.107523316516726,55.892476683483274
Отделочные материалы,Керамическая плитка,2017-Q3,45.563914796129694,54.436085203870306
Отделочные материалы,Керамическая плитка,2017-Q4,47.02030627574266,52.97969372425734
Отделочные материалы,Керамическая плитка,2018-Q1,48.47669775535563,51.52330224464437
Отделочные материалы,Керамическая плитка,2018-Q2,49.933089234968605,50.066910765031395
Отделочные материалы,Керамическая плитка,2018-Q3,51.389480714581566,48.610519285418434
Отделочные материалы,Керамическая плитка,2018-Q4,52.84587219419454,47.15412780580546
Отделочные материалы,Керамическая плитка,2019-Q1,54.30226367380751,45.69773632619249
Отделочные материалы,Керамическая плитка,2019-Q2,55.75865515342048,44.24134484657952
Отделочные материалы,Керамическая плитка,2019-Q3,57.21504663303345,42.78495336696655
Отделочные материалы,Керамическая плитка,2019-Q4,58.67143811264641,41.32856188735359
Отделочные материалы,Керамическая плитка,2020-Q1,60.12782959225939,39.87217040774061
Отделочные материалы,Керамическая плитка,2020-Q2,61.584221071872356,38.415778928127644
Отделочные материалы,Керамическая плитка,2020-Q3,63.040612551485324,36.959387448514676
Отделочные материалы,Керамическая плитка,2020-Q4,64.4970040310983,35.50299596890171
Отделочные материалы,Керамическая плитка,2021-Q1,65.95339551071126,34.04660448928874
Отделочные материалы,Керамическая плитка,2021-Q2,67.40978699032424,32.590213009675765
Отделочные материалы,Керамическая плитка,2021-Q3,68.86617846993721,31.133821530062797
Отделочные материалы,Керамическая плитка,2021-Q4,70.32256994955017,29.67743005044983
Отделочные материалы,Керамическая плитка,2022-Q1,71.77896142916313,28.22103857083686
Отделочные материалы,Керамическая плитка,2022-Q2,73.23535290877611,26.764647091223893
Отделочные материалы,Керамическая плитка,2022-Q3,74.69174438838908,25.308255611610917
Отделочные материалы,Керамическая плитка,2022-Q4,76.14813586800204,23.85186413199795
Отделочные материалы,Керамическая плитка,2023-Q1,77.60452734761502,22.39547265238498
Отделочные материалы,Керамическая плитка,2023-Q2,79.060918827228,20.939081172772013
Отделочные материалы,Керамическая плитка,2023-Q3,80.51731030684095,19.482689693159045
Отделочные материалы,Керамическая плитка,2023-Q4,81.97370178645393,18.02629821354607
Отделочные материалы,Ламинат,2015-Q1,32.0,68.0
Отделочные материалы,Ламинат,2015-Q2,33.946469311287544,66.05353068871246
Отделочные материалы,Ламинат,2015-Q3,35.89293862257507,64.10706137742493
Отделочные материалы,Ламинат,2015-Q4,37.83940793386261,62.16059206613739
Отделочные материалы,Ламинат,2016-Q1,39.78587724515015,60.21412275484985
Отделочные материалы,Ламинат,2016-Q2,41.73234655643768,58.26765344356232
Отделочные материалы,Ламинат,2016-Q3,43.67881586772522,56.32118413227478
Отделочные материалы,Ламинат,2016-Q4,45.625285179012764,54.374714820987236
Отделочные материалы,Ламинат,2017-Q1,47.57175449030029,52.42824550969971
Отделочные материалы,Ламинат,2017-Q2,49.51822380158784,50.48177619841216
Отделочные материалы,Ламинат,2017-Q3,51.464693112875366,48.535306887124634
Отделочные материалы,Ламинат,2017-Q4,53.41116242416291,46.58883757583709
Отделочные материалы,Ламинат,2018-Q1,55.35763173545045,44.64236826454955
Отделочные материалы,Ламинат,2018-Q2,57.30410104673798,42.69589895326202
Отделочные материалы,Ламинат,2018-Q3,59.25057035802552,40.74942964197448
Отделочные материалы,Ламинат,2018-Q4,61.19703966931306,38.80296033068694
Отделочные материалы,Ламинат,2019-Q1,63.14350898060059,36.85649101939941
Отделочные материалы,Ламинат,2019-Q2,65.08997829188813,34.91002170811187
Отделочные материалы,Ламинат,2019-Q3,67.03644760317567,32.96355239682433
Отделочные материалы,Ламинат,2019-Q4,68.9829169144632,31.017083085536797
Отделочные материалы,Ламинат,2020-Q1,70.92938622575073,29.07061377424926
Отделочные материалы,Ламинат,2020-Q2,72.87585553703828,27.124144462961723
Отделочные материалы,Ламинат,2020-Q3,74.82232484832582,25.177675151674187
Отделочные материалы,Ламинат,2020-Q4,76.76879415961335,23.23120584038665
Отделочные материалы,Ламинат,2021-Q1,78.7152634709009,21.284736529099106
Отделочные материалы,Ламинат,2021-Q2,80.66173278218844,19.33826721781157
Отделочные материалы,Ламинат,2021-Q3,82.60820209347597,17.391797906524033
Отделочные материалы,Ламинат,2021-Q4,84.5546714047635,15.445328595236496
Отделочные материалы,Ламинат,2022-Q1,86.50114071605104,13.49885928394896
Отделочные материалы,Ламинат,2022-Q2,88.44761002733858,11.552389972661423
Отделочные материалы,Ламинат,2022-Q3,90.39407933862611,9.605920661373887
Отделочные материалы,Ламинат,2022-Q4,92.34054864991364,7.65945135008635
Отделочные материалы,Ламинат,2023-Q1,94.28701796120119,5.712982038798813
Отделочные материалы,Ламинат,2023-Q2,96.23348727248873,3.7665127275112695
Отделочные материалы,Штукатурка,2015-Q1,29.0,71.0
Отделочные материалы,Штукатурка,2015-Q2,30.832891311035127,69.16710868896487
Отделочные материалы,Штукатурка,2015-Q3,32.66578262207024,67.33421737792976
Отделочные материалы,Штукатурка,2015-Q4,34.498673933105366,65.50132606689463
Отделочные материалы,Штукатурка,2016-Q1,36.331565244140485,63.668434755859515
Отделочные материалы,Штукатурка,2016-Q2,38.164456555175605,61.835543444824395
Отделочные материалы,Штукатурка,2016-Q3,39.997347866210724,60.002652133789276
Отделочные материалы,Штукатурка,2016-Q4,41.83023917724584,58.16976082275416
Отделочные материалы,Штукатурка,2017-Q1,43.66313048828097,56.33686951171903
Отделочные материалы,Штукатурка,2017-Q2,45.49602179931608,54.50397820068392
Отделочные материалы,Штукатурка,2017-Q3,47.32891311035121,52.67108688964879
Отделочные материалы,Штукатурка,2017-Q4,49.16180442138633,50.83819557861367
Отделочные материалы,Штукатурка,2018-Q1,50.99469573242145,49.00530426757855
Отделочные материалы,Штукатурка,2018-Q2,52.827587043456575,47.172412956543425
Отделочные материалы,Штукатурка,2018-Q3,54.66047835449169,45.33952164550831
Отделочные материалы,Штукатурка,2018-Q4,56.493369665526814,43.506630334473186
Отделочные материалы,Штукатурка,2019-Q1,58.32626097656193,41.67373902343807
Отделочные материалы,Штукатурка,2019-Q2,60.15915228759705,39.84084771240295
Отделочные материалы,Штукатурка,2019-Q3,61.99204359863217,38.00795640136783
Отделочные материалы,Штукатурка,2019-Q4,63.8249349096673,36.1750650903327
Отделочные материалы,Штукатурка,2020-Q1,65.65782622070242,34.34217377929758
Отделочные материалы,Штукатурка,2020-Q2,67.49071753173754,32.50928246826246
Отделочные материалы,Штукатурка,2020-Q3,69.32360884277266,30.676391157227343
Отделочные материалы,Штукатурка,2020-Q4,71.15650015380777,28.843499846192223
Отделочные материалы,Штукатурка,2021-Q1,72.9893914648429,27.010608535157104
Отделочные материалы,Штукатурка,2021-Q2,74.82228277587802,25.177717224121977
Отделочные материалы,Штукатурка,2021-Q3,76.65517408691315,23.344825913086858
Отделочные материалы,Штукатурка,2021-Q4,78.48806539794826,21.51193460205174
Отделочные материалы,Штукатурка,2022-Q1,80.32095670898337,19.67904329101662
Отделочные материалы,Штукатурка,2022-Q2,82.1538480200185,17.8461519799815
Отделочные материалы,Штукатурка,2022-Q3,83.98673933105363,16.013260668946373
Отделочные материалы,Штукатурка,2022-Q4,85.81963064208875,14.180369357911253
Отделочные материалы,Штукатурка,2023-Q1,87.65252195312387,12.347478046876134
Отделочные материалы,Штукатурка,2023-Q2,89.48541326415898,10.514586735841014
Отделочные материалы,Штукатурка,2023-Q3,91.3183045751941,8.681695424805895
Отделочные материалы,Штукатурка,2023-Q4,93.15119588622923,6.848804113770768
Отделочные материалы,Гипсокартон,2015-Q1,26.0,74.0
Отделочные материалы,Гипсокартон,2015-Q2,27.986377230623674,72.01362276937633
Отделочные материалы,Гипсокартон,2015-Q3,29.972754461247348,70.02724553875265
Отделочные материалы,Гипсокартон,2015-Q4,31.959131691871008,68.04086830812899
Отделочные материалы,Гипсокартон,2016-Q1,33.94550892249468,66.05449107750532
Отделочные материалы,Гипсокартон,2016-Q2,35.931886153118356,64.06811384688164
Отделочные материалы,Гипсокартон,2016-Q3,37.91826338374202,62.08173661625798
Отделочные материалы,Гипсокартон,2016-Q4,39.9046406143657,60.0953593856343
Отделочные материалы,Гипсокартон,2017-Q1,41.89101784498936,58.10898215501064
Отделочные материалы,Гипсокартон,2017-Q2,43.87739507561304,56.12260492438696
Отделочные материалы,Гипсокартон,2017-Q3,45.86377230623671,54.13622769376329
Отделочные материалы,Гипсокартон,2017-Q4,47.85014953686038,52.14985046313962
Отделочные материалы,Гипсокартон,2018-Q1,49.836526767484045,50.163473232515955
Отделочные материалы,Гипсокартон,2018-Q2,51.82290399810772,48.17709600189228
Отделочные материалы,Гипсокартон,2018-Q3,53.80928122873139,46.19071877126861
Отделочные материалы,Гипсокартон,2018-Q4,55.79565845935506,44.20434154064494
Отделочные материалы,Гипсокартон,2019-Q1,57.78203568997873,42.21796431002127
Отделочные материалы,Гипсокартон,2019-Q2,59.7684129206024,40.2315870793976
Отделочные материалы,Гипсокартон,2019-Q3,61.754790151226075,38.245209848773925
Отделочные материалы,Гипсокартон,2019-Q4,63.74116738184974,36.25883261815026
Отделочные материалы,Гипсокартон,2020-Q1,65.72754461247342,34.272455387526584
Отделочные материалы,Гипсокартон,2020-Q2,67.71392184309708,32.28607815690292
Отделочные материалы,Гипсокартон,2020-Q3,69.70029907372076,30.299700926279243
Отделочные материалы,Гипсокартон,2020-Q4,71.68667630434442,28.313323695655576
Отделочные материалы,Гипсокартон,2021-Q1,73.67305353496809,26.326946465031902
Отделочные материалы,Гипсокартон,2021-Q2,75.65943076559176,24.340569234408235
Отделочные материалы,Гипсокартон,2021-Q3,77.64580799621544,22.35419200378456
Отделочные материалы,Гипсокартон,2021-Q4,79.63218522683911,20.367814773160895
Отделочные материалы,Гипсокартон,2022-Q1,81.61856245746279,18.38143754253722
Отделочные материалы,Гипсокартон,2022-Q2,83.60493968808645,16.395060311913554
Отделочные материалы,Гипсокартон,2022-Q3,85.59131691871012,14.40868308128988
Отделочные материалы,Гипсокартон,2022-Q4,87.57769414933378,12.422305850666213
Отделочные материалы,Гипсокартон,2023-Q1,89.56407137995745,10.435928620042539
Отделочные материалы,Гипсокартон,2023-Q2,91.55044861058113,8.449551389418872
Отделочные материалы,Гипсокартон,2023-Q3,93.5368258412048,6.463174158795198
Отделочные материалы,Гипсокартон,2023-Q4,95.52320307182848,4.476796928171524
Строительные растворы,Бетон,2015-Q1,33.0,67.0
Строительные растворы,Бетон,2015-Q2,34.146376317117586,65.85362368288241
Строительные растворы,Бетон,2015-Q3,35.29275263423516,64.70724736576484
Строительные растворы,Бетон,2015-Q4,36.439128951352735,63.560871048647265
Строительные растворы,Бетон,2016-Q1,37.585505268470314,62.414494731529686
Строительные растворы,Бетон,2016-Q2,38.73188158558789,61.26811841441211
Строительные растворы,Бетон,2016-Q3,39.87825790270547,60.12174209729453
Строительные растворы,Бетон,2016-Q4,41.02463421982305,58.97536578017695
Строительные растворы,Бетон,2017-Q1,42.17101053694063,57.82898946305937
Строительные растворы,Бетон,2017-Q2,43.317386854058206,56.682613145941794
Строительные растворы,Бетон,2017-Q3,44.463763171175785,55.536236828824215
Строительные растворы,Бетон,2017-Q4,45.61013948829336,54.38986051170664
Строительные растворы,Бетон,2018-Q1,46.75651580541094,53.24348419458906
Строительные растворы,Бетон,2018-Q2,47.90289212252852,52.09710787747148
Строительные растворы,Бетон,2018-Q3,49.0492684396461,50.9507315603539
Строительные растворы,Бетон,2018-Q4,50.19564475676368,49.80435524323632
Строительные растворы,Бетон,2019-Q1,51.342021073881256,48.657978926118744
Строительные растворы,Бетон,2019-Q2,52.488397390998834,47.511602609001166
Строительные растворы,Бетон,2019-Q3,53.63477370811641,46.36522629188359
Строительные растворы,Бетон,2019-Q4,54.78115002523399,45.21884997476601
Строительные растворы,Бетон,2020-Q1,55.92752634235157,44.07247365764843
Строительные растворы,Бетон,2020-Q2,57.07390265946915,42.92609734053085
Строительные растворы,Бетон,2020-Q3,58.22027897658673,41.77972102341327
Строительные растворы,Бетон,2020-Q4,59.366655293704305,40.633344706295695
Строительные растворы,Бетон,2021-Q1,60.51303161082188,39.48696838917812
Строительные растворы,Бетон,2021-Q2,61.65940792793946,38.34059207206054
Строительные растворы,Бетон,2021-Q3,62.80578424505704,37.19421575494296
Строительные растворы,Бетон,2021-Q4,63.95216056217462,36.04783943782538
Строительные растворы,Бетон,2022-Q1,65.0985368792922,34.9014631207078
Строительные растворы,Бетон,2022-Q2,66.24491319640978,33.755086803590224
Строительные растворы,Бетон,2022-Q3,67.39128951352735,32.608710486472646
Строительные растворы,Бетон,2022-Q4,68.53766583064493,31.462334169355067
Строительные растворы,Бетон,2023-Q1,69.68404214776251,30.31595785223749
Строительные растворы,Бетон,2023-Q2,70.8304184648801,29.16958153511991
Строительные растворы,Бетон,2023-Q3,71.97679478199767,28.02320521800233
Строительные растворы,Бетон,2023-Q4,73.12317109911524,26.876828900884753
Строительные растворы,Цементный раствор,2015-Q1,34.0,66.0
Строительные растворы,Цементный раствор,2015-Q2,34.98152786460675,65.01847213539325
Строительные растворы,Цементный раствор,2015-Q3,35.96305572921351,64.03694427078649
Строительные растворы,Цементный раствор,2015-Q4,36.944583593820255,63.055416406179745
Строительные растворы,Цементный раствор,2016-Q1,37.92611145842701,62.07388854157299
Строительные растворы,Цементный раствор,2016-Q2,38.90763932303376,61.09236067696624
Строительные растворы,Цементный раствор,2016-Q3,39.88916718764052,60.11083281235948
Строительные растворы,Цементный раствор,2016-Q4,40.87069505224727,59.12930494775273
Строительные растворы,Цементный раствор,2017-Q1,41.852222916854025,58.147777083145975
Строительные растворы,Цементный раствор,2017-Q2,42.83375078146078,57.16624921853922
Строительные растворы,Цементный раствор,2017-Q3,43.815278646067526,56.184721353932474
Строительные растворы,Цементный раствор,2017-Q4,44.79680651067428,55.20319348932572
Строительные растворы,Цементный раствор,2018-Q1,45.778334375281034,54.221665624718966
Строительные растворы,Цементный раствор,2018-Q2,46.75986223988779,53.24013776011221
Строительные растворы,Цементный раствор,2018-Q3,47.74139010449454,52.25860989550546
Строительные растворы,Цементный раствор,2018-Q4,48.722917969101296,51.277082030898704
Строительные растворы,Цементный раствор,2019-Q1,49.70444583370805,50.29555416629195
Строительные растворы,Цементный раствор,2019-Q2,50.6859736983148,49.3140263016852
Строительные растворы,Цементный раствор,2019-Q3,51.66750156292155,48.33249843707845
Строительные растворы,Цементный раствор,2019-Q4,52.649029427528305,47.350970572471695
Строительные растворы,Цементный раствор,2020-Q1,53.63055729213506,46.36944270786494
Строительные растворы,Цементный раствор,2020-Q2,54.61208515674181,45.38791484325819
Строительные растворы,Цементный раствор,2020-Q3,55.59361302134856,44.40638697865144
Строительные растворы,Цементный раствор,2020-Q4,56.57514088595532,43.42485911404468
Строительные растворы,Цементный раствор,2021-Q1,57.55666875056207,42.44333124943793
Строительные растворы,Цементный раствор,2021-Q2,58.53819661516882,41.46180338483118
Строительные растворы,Цементный раствор,2021-Q3,59.519724479775576,40.480275520224424
Строительные растворы,Цементный раствор,2021-Q4,60.50125234438233,39.49874765561767
Строительные растворы,Цементный раствор,2022-Q1,61.482780208989084,38.517219791010916
Строительные растворы,Цементный раствор,2022-Q2,62.46430807359583,37.53569192640417
Строительные растворы,Цементный раствор,2022-Q3,63.44583593820259,36.55416406179741
Строительные растворы,Цементный раствор,2022-Q4,64.42736380280934,35.57263619719066
Строительные растворы,Цементный раствор,2023-Q1,65.4088916674161,34.59110833258391
